racha_actual,puntaje_estrategia,payout,ret_1m,ret_3m,ret_5m,slope_5m,rv_20,range_norm,bb_z,body_ratio,wick_imbalance,micro_trend_persist,result_bin
-1.0,0.17830923323964804,0.9550000000000001,0.18379999999999996,0.1972,0.19183999999999996,0.01695295681629854,0.042995027835242006,0.12596616238677213,-0.8095000000000001,0.18379999999999996,-0.9223750000000001,-0.1,1
2.0,0.1812620446101483,0.95,0.19,0.20120000000000005,0.19672000000000003,0.017004454185074916,0.04320670549633887,0.12709293554790008,-0.8044,0.19,-0.8911,0.2,1
2.0,0.1812620446101483,0.95,0.19,0.20120000000000005,0.19672000000000003,0.017004454185074916,0.04320670549633887,0.12709293554790008,-0.8044,0.19,-0.8911,0.2,1
-1.0,0.22127541839538378,0.9550000000000001,0.17340000000000003,0.27260000000000006,0.23292000000000007,0.02398576947898403,0.0806429415851061,0.1773942977530566,-0.777,0.17340000000000003,-0.91425,-0.1,1
-1.0,0.20182176032198798,0.95,-0.021599999999999966,0.09420000000000002,0.04788000000000002,0.02814654911426838,0.037868347254561785,0.09694611346253514,-0.9421,0.021599999999999966,-0.955525,-0.1,0
1.0,0.16832950608137076,0.95,0.3778,0.23319999999999994,0.29103999999999997,0.015074826694680585,0.004220082133773673,0.06124611086737774,-0.6945000000000001,0.3778,-0.893625,0.1,1
1.0,0.2026542756985042,0.95,0.20540000000000005,0.10719999999999999,0.14648,0.02237571567452926,0.07020401047505354,0.15598613815645385,-0.8437,0.20540000000000005,-0.930925,0.1,0
1.0,0.2026542756985042,0.95,0.20540000000000005,0.10719999999999999,0.14648,0.02237571567452926,0.07020401047505354,0.15598613815645385,-0.8437,0.20540000000000005,-0.930925,0.1,0
1.0,0.2026542756985042,0.95,0.20540000000000005,0.10719999999999999,0.14648,0.02237571567452926,0.07020401047505354,0.15598613815645385,-0.8437,0.20540000000000005,-0.930925,0.1,0
1.0,0.2026542756985042,0.95,0.20540000000000005,0.10719999999999999,0.14648,0.02237571567452926,0.07020401047505354,0.15598613815645385,-0.8437,0.20540000000000005,-0.930925,0.1,0
1.0,0.2045293325699378,0.95,0.2156,0.115,0.15524000000000002,0.022480006266072133,0.07084198037544098,0.1581027816105537,-0.8347,0.2156,-0.928675,0.1,0
4.0,0.2108293325699378,0.95,0.2156,0.115,0.15524000000000002,0.022480006266072133,0.07084198037544098,0.1581027816105537,-0.8347,0.2156,-0.8386750000000001,0.4,0
3.0,0.2087293325699378,0.95,0.2156,0.115,0.15524000000000002,0.022480006266072133,0.07084198037544098,0.1581027816105537,-0.8347,0.2156,-0.868675,0.3,0
3.0,0.2111808477945438,0.95,0.2286,0.12540000000000007,0.16668000000000005,0.022618144261419143,0.07169483263349996,0.16087284351692213,-0.823,0.2286,-0.86575,0.3,0
-2.0,0.2581723319060366,0.9524999999999999,0.22340000000000004,0.12120000000000004,0.16208000000000006,0.03506135807809727,0.0713431536185124,0.15975118943010408,-0.8277,0.22340000000000004,-0.896925,-0.2,0
2.0,0.2318361692038759,0.95,0.04079999999999998,0.12980000000000003,0.0942,0.03256028893480884,0.05725659567004826,0.12944030172146476,-0.9147,0.04079999999999998,-0.918675,0.2,0
